SUBPARTITION_NAME	HIGH_VALUE
DANTESCHAIN803020260612	TIMESTAMP' 2026-06-13 00:00:00'
DARBYS20260612	TIMESTAMP' 2026-06-13 00:00:00'
DERMSERVLLC20260612	TIMESTAMP' 2026-06-13 00:00:00'
DOUGHERTYSPHARMACYINC20260612	TIMESTAMP' 2026-06-13 00:00:00'
DUMMY20260612	TIMESTAMP' 2026-06-13 00:00:00'
EAGLESCRIPTSAPOTHECARY20260612	TIMESTAMP' 2026-06-13 00:00:00'
ECOM20260612	TIMESTAMP' 2026-06-13 00:00:00'
EHRCC20260612	TIMESTAMP' 2026-06-13 00:00:00'
EISNERMEDICAL20260612	TIMESTAMP' 2026-06-13 00:00:00'
ENTERPRISEBICHAIN20260612	TIMESTAMP' 2026-06-13 00:00:00'
EPSDEV707720260612	TIMESTAMP' 2026-06-13 00:00:00'
EXPRESSRX20260612	TIMESTAMP' 2026-06-13 00:00:00'
FLEXCAREPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
FREDS20260612	TIMESTAMP' 2026-06-13 00:00:00'
FRESENIUSMEDICALCARE20260612	TIMESTAMP' 2026-06-13 00:00:00'
FRUTH20260612	TIMESTAMP' 2026-06-13 00:00:00'
GEAGLE20260612	TIMESTAMP' 2026-06-13 00:00:00'
GELSONSMARKETS20260612	TIMESTAMP' 2026-06-13 00:00:00'
GENRXCORPORATION20260612	TIMESTAMP' 2026-06-13 00:00:00'
GIANTEAGLETRNRXTESTING20260612	TIMESTAMP' 2026-06-13 00:00:00'
GILLETTE20260612	TIMESTAMP' 2026-06-13 00:00:00'
GRUBBSPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
GUNDER20260612	TIMESTAMP' 2026-06-13 00:00:00'
GUNDERSENDEGENBERGLUND20260612	TIMESTAMP' 2026-06-13 00:00:00'
HAGGEN20260612	TIMESTAMP' 2026-06-13 00:00:00'
HANNAF20260612	TIMESTAMP' 2026-06-13 00:00:00'
HEALTHSCRIPTS20260612	TIMESTAMP' 2026-06-13 00:00:00'
HOMETOWNSUPERMARKETS20260612	TIMESTAMP' 2026-06-13 00:00:00'
INDIANA_UNIVERSITY_HEA20260612	TIMESTAMP' 2026-06-13 00:00:00'
JACKSONPACEPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
JERRYSCHAIN803320260612	TIMESTAMP' 2026-06-13 00:00:00'
KELLERAPOTHECARY20260612	TIMESTAMP' 2026-06-13 00:00:00'
KENMOREPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
KINSLEYDRUG20260612	TIMESTAMP' 2026-06-13 00:00:00'
KMART20260612	TIMESTAMP' 2026-06-13 00:00:00'
LAURELHEIGHTSPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
LILYSCHAIN803420260612	TIMESTAMP' 2026-06-13 00:00:00'
LINDENWOODDRUG20260612	TIMESTAMP' 2026-06-13 00:00:00'
LITTLECREEKDRUGSMITH20260612	TIMESTAMP' 2026-06-13 00:00:00'
LITTLECREEKDRUGSOUTH20260612	TIMESTAMP' 2026-06-13 00:00:00'
LONEST20260612	TIMESTAMP' 2026-06-13 00:00:00'
LOWELL20260612	TIMESTAMP' 2026-06-13 00:00:00'
LUNDSBY20260612	TIMESTAMP' 2026-06-13 00:00:00'
MEDI20260612	TIMESTAMP' 2026-06-13 00:00:00'
MEDICINECHESTPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
MEDSHP20260612	TIMESTAMP' 2026-06-13 00:00:00'
MEIJER20260612	TIMESTAMP' 2026-06-13 00:00:00'
MOBIMEDSINC20260612	TIMESTAMP' 2026-06-13 00:00:00'
NAMBEDRUGSLOSALAMOS20260612	TIMESTAMP' 2026-06-13 00:00:00'
NEIGHBORHOODHEALTHCARE20260612	TIMESTAMP' 2026-06-13 00:00:00'
NEKOSDEDRICKSPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
OTHER20260612	TIMESTAMP' 2026-06-13 00:00:00'
OUTRIGGERS20260612	TIMESTAMP' 2026-06-13 00:00:00'
PCHS20260612	TIMESTAMP' 2026-06-13 00:00:00'
PDXQA400020260612	TIMESTAMP' 2026-06-13 00:00:00'
PDXQA500020260612	TIMESTAMP' 2026-06-13 00:00:00'
PERFORMANCECHAIN200020260612	TIMESTAMP' 2026-06-13 00:00:00'
PHARMACA20260612	TIMESTAMP' 2026-06-13 00:00:00'
PHARMACARE20260612	TIMESTAMP' 2026-06-13 00:00:00'
PHARMACYARTS20260612	TIMESTAMP' 2026-06-13 00:00:00'
PHILSPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
PRIMARYHEALTHCARE20260612	TIMESTAMP' 2026-06-13 00:00:00'
PRIMEMARTPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
ACMEHQ20260612	TIMESTAMP' 2026-06-13 00:00:00'
AKINSDRUGSTORE20260612	TIMESTAMP' 2026-06-13 00:00:00'
ALBERT20260612	TIMESTAMP' 2026-06-13 00:00:00'
ALBSAFEWAY20260612	TIMESTAMP' 2026-06-13 00:00:00'
AMBULATORYCARE20260612	TIMESTAMP' 2026-06-13 00:00:00'
AMSLERPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
ANDOVERAPOTHECARY20260612	TIMESTAMP' 2026-06-13 00:00:00'
APOTHERCARY20260612	TIMESTAMP' 2026-06-13 00:00:00'
ARCHQACHAIN600020260612	TIMESTAMP' 2026-06-13 00:00:00'
ARUNDELPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
AVELLA20260612	TIMESTAMP' 2026-06-13 00:00:00'
BEST20260612	TIMESTAMP' 2026-06-13 00:00:00'
BOICEVILLEPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
BURKLOW20260612	TIMESTAMP' 2026-06-13 00:00:00'
CACTUSDRUG20260612	TIMESTAMP' 2026-06-13 00:00:00'
CANOHEALTH20260612	TIMESTAMP' 2026-06-13 00:00:00'
CAREMEDPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
CARERXOFFSHORE20260612	TIMESTAMP' 2026-06-13 00:00:00'
CENTRALVALLEYMEDICAL20260612	TIMESTAMP' 2026-06-13 00:00:00'
CIRCLE_RXINC20260612	TIMESTAMP' 2026-06-13 00:00:00'
COLUMBIAVALLEY20260612	TIMESTAMP' 2026-06-13 00:00:00'
COSTCO20260612	TIMESTAMP' 2026-06-13 00:00:00'
COSTCOWESTFARGOPHARM20260612	TIMESTAMP' 2026-06-13 00:00:00'
COVANCEPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
CROSSCHAIN120260612	TIMESTAMP' 2026-06-13 00:00:00'
CROSSCHAIN220260612	TIMESTAMP' 2026-06-13 00:00:00'
CROSSCHAIN320260612	TIMESTAMP' 2026-06-13 00:00:00'
CROSSCHAIN420260612	TIMESTAMP' 2026-06-13 00:00:00'
CROSSCHAINPDXSH0520260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN700220260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN700720260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN701020260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN800020260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN800120260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN800220260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN800320260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN800420260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN800520260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN800620260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN800720260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN800820260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN800920260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN801020260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN801120260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN801220260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN801320260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN801420260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN801520260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN801620260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN801720260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN801820260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN802420260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN802520260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN802620260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN802720260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN802920260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN803220260612	TIMESTAMP' 2026-06-13 00:00:00'
SYS_SU20260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN810220260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN810320260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN810420260612	TIMESTAMP' 2026-06-13 00:00:00'
CSQATESTCHAIN810520260612	TIMESTAMP' 2026-06-13 00:00:00'
CUMBERLAND2PHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
CUMBERLANDPHARMACY20260612	TIMESTAMP' 2026-06-13 00:00:00'
REDCROSSPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
REDHOOKDRUGSTORE20260613	TIMESTAMP' 2026-06-14 00:00:00'
ROGERSVILLEPHARMACYLLC20260613	TIMESTAMP' 2026-06-14 00:00:00'
RXCOM20260613	TIMESTAMP' 2026-06-14 00:00:00'
SAFEWAY20260613	TIMESTAMP' 2026-06-14 00:00:00'
SAFEWAYHAGGEN20260613	TIMESTAMP' 2026-06-14 00:00:00'
SAMSCLUB20260613	TIMESTAMP' 2026-06-14 00:00:00'
SARALANDPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
SAUGERTIESPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
SAVEONDRUGS20260613	TIMESTAMP' 2026-06-14 00:00:00'
SAVMRT20260613	TIMESTAMP' 2026-06-14 00:00:00'
SELAUTOCHAIN555520260613	TIMESTAMP' 2026-06-14 00:00:00'
SETONMEDICALMANAGEMENT20260613	TIMESTAMP' 2026-06-14 00:00:00'
SHOPKO20260613	TIMESTAMP' 2026-06-14 00:00:00'
SMITHSTREETPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
SPRVAL20260613	TIMESTAMP' 2026-06-14 00:00:00'
STLUKE20260613	TIMESTAMP' 2026-06-14 00:00:00'
SULLIVANSPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
SUPERVALUINC20260613	TIMESTAMP' 2026-06-14 00:00:00'
TCUHEALTHCENTER20260613	TIMESTAMP' 2026-06-14 00:00:00'
THEPRESCRIPTIONSHOP20260613	TIMESTAMP' 2026-06-14 00:00:00'
TRANSI20260613	TIMESTAMP' 2026-06-14 00:00:00'
TRIUNITYPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
UNIONPACIFICRR20260613	TIMESTAMP' 2026-06-14 00:00:00'
UNITEDS20260613	TIMESTAMP' 2026-06-14 00:00:00'
VELOCE20260613	TIMESTAMP' 2026-06-14 00:00:00'
WALGREENSCO20260613	TIMESTAMP' 2026-06-14 00:00:00'
WEBSCR20260613	TIMESTAMP' 2026-06-14 00:00:00'
WEIS20260613	TIMESTAMP' 2026-06-14 00:00:00'
WENTWORTHDOUGLASS20260613	TIMESTAMP' 2026-06-14 00:00:00'
WESTBURY_PHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
WESTERNPHARMACYGROUP20260613	TIMESTAMP' 2026-06-14 00:00:00'
WESTMAIN20260613	TIMESTAMP' 2026-06-14 00:00:00'
WINNDIXIE20260613	TIMESTAMP' 2026-06-14 00:00:00'
YORKPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
DAHLS20260613	TIMESTAMP' 2026-06-14 00:00:00'
DANTESCHAIN803020260613	TIMESTAMP' 2026-06-14 00:00:00'
DARBYS20260613	TIMESTAMP' 2026-06-14 00:00:00'
DERMSERVLLC20260613	TIMESTAMP' 2026-06-14 00:00:00'
DOUGHERTYSPHARMACYINC20260613	TIMESTAMP' 2026-06-14 00:00:00'
DUMMY20260613	TIMESTAMP' 2026-06-14 00:00:00'
EAGLESCRIPTSAPOTHECARY20260613	TIMESTAMP' 2026-06-14 00:00:00'
ECOM20260613	TIMESTAMP' 2026-06-14 00:00:00'
EHRCC20260613	TIMESTAMP' 2026-06-14 00:00:00'
EISNERMEDICAL20260613	TIMESTAMP' 2026-06-14 00:00:00'
ENTERPRISEBICHAIN20260613	TIMESTAMP' 2026-06-14 00:00:00'
EPSDEV707720260613	TIMESTAMP' 2026-06-14 00:00:00'
EXPRESSRX20260613	TIMESTAMP' 2026-06-14 00:00:00'
FLEXCAREPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
FREDS20260613	TIMESTAMP' 2026-06-14 00:00:00'
FRESENIUSMEDICALCARE20260613	TIMESTAMP' 2026-06-14 00:00:00'
FRUTH20260613	TIMESTAMP' 2026-06-14 00:00:00'
GEAGLE20260613	TIMESTAMP' 2026-06-14 00:00:00'
GELSONSMARKETS20260613	TIMESTAMP' 2026-06-14 00:00:00'
GENRXCORPORATION20260613	TIMESTAMP' 2026-06-14 00:00:00'
GIANTEAGLETRNRXTESTING20260613	TIMESTAMP' 2026-06-14 00:00:00'
GILLETTE20260613	TIMESTAMP' 2026-06-14 00:00:00'
GRUBBSPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
GUNDER20260613	TIMESTAMP' 2026-06-14 00:00:00'
GUNDERSENDEGENBERGLUND20260613	TIMESTAMP' 2026-06-14 00:00:00'
HAGGEN20260613	TIMESTAMP' 2026-06-14 00:00:00'
HANNAF20260613	TIMESTAMP' 2026-06-14 00:00:00'
HEALTHSCRIPTS20260613	TIMESTAMP' 2026-06-14 00:00:00'
HOMETOWNSUPERMARKETS20260613	TIMESTAMP' 2026-06-14 00:00:00'
INDIANA_UNIVERSITY_HEA20260613	TIMESTAMP' 2026-06-14 00:00:00'
JACKSONPACEPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
JERRYSCHAIN803320260613	TIMESTAMP' 2026-06-14 00:00:00'
KELLERAPOTHECARY20260613	TIMESTAMP' 2026-06-14 00:00:00'
KENMOREPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
KINSLEYDRUG20260613	TIMESTAMP' 2026-06-14 00:00:00'
KMART20260613	TIMESTAMP' 2026-06-14 00:00:00'
LAURELHEIGHTSPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
LILYSCHAIN803420260613	TIMESTAMP' 2026-06-14 00:00:00'
LINDENWOODDRUG20260613	TIMESTAMP' 2026-06-14 00:00:00'
LITTLECREEKDRUGSMITH20260613	TIMESTAMP' 2026-06-14 00:00:00'
LITTLECREEKDRUGSOUTH20260613	TIMESTAMP' 2026-06-14 00:00:00'
LONEST20260613	TIMESTAMP' 2026-06-14 00:00:00'
LOWELL20260613	TIMESTAMP' 2026-06-14 00:00:00'
LUNDSBY20260613	TIMESTAMP' 2026-06-14 00:00:00'
MEDI20260613	TIMESTAMP' 2026-06-14 00:00:00'
MEDICINECHESTPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
MEDSHP20260613	TIMESTAMP' 2026-06-14 00:00:00'
MEIJER20260613	TIMESTAMP' 2026-06-14 00:00:00'
MOBIMEDSINC20260613	TIMESTAMP' 2026-06-14 00:00:00'
NAMBEDRUGSLOSALAMOS20260613	TIMESTAMP' 2026-06-14 00:00:00'
NEIGHBORHOODHEALTHCARE20260613	TIMESTAMP' 2026-06-14 00:00:00'
NEKOSDEDRICKSPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
OTHER20260613	TIMESTAMP' 2026-06-14 00:00:00'
OUTRIGGERS20260613	TIMESTAMP' 2026-06-14 00:00:00'
PCHS20260613	TIMESTAMP' 2026-06-14 00:00:00'
PDXQA400020260613	TIMESTAMP' 2026-06-14 00:00:00'
PDXQA500020260613	TIMESTAMP' 2026-06-14 00:00:00'
PERFORMANCECHAIN200020260613	TIMESTAMP' 2026-06-14 00:00:00'
PHARMACA20260613	TIMESTAMP' 2026-06-14 00:00:00'
PHARMACARE20260613	TIMESTAMP' 2026-06-14 00:00:00'
PHARMACYARTS20260613	TIMESTAMP' 2026-06-14 00:00:00'
PHILSPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
PRIMARYHEALTHCARE20260613	TIMESTAMP' 2026-06-14 00:00:00'
PRIMEMARTPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
ACMEHQ20260613	TIMESTAMP' 2026-06-14 00:00:00'
AKINSDRUGSTORE20260613	TIMESTAMP' 2026-06-14 00:00:00'
ALBERT20260613	TIMESTAMP' 2026-06-14 00:00:00'
ALBSAFEWAY20260613	TIMESTAMP' 2026-06-14 00:00:00'
AMBULATORYCARE20260613	TIMESTAMP' 2026-06-14 00:00:00'
AMSLERPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
ANDOVERAPOTHECARY20260613	TIMESTAMP' 2026-06-14 00:00:00'
APOTHERCARY20260613	TIMESTAMP' 2026-06-14 00:00:00'
ARCHQACHAIN600020260613	TIMESTAMP' 2026-06-14 00:00:00'
ARUNDELPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
AVELLA20260613	TIMESTAMP' 2026-06-14 00:00:00'
BEST20260613	TIMESTAMP' 2026-06-14 00:00:00'
BOICEVILLEPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
BURKLOW20260613	TIMESTAMP' 2026-06-14 00:00:00'
CACTUSDRUG20260613	TIMESTAMP' 2026-06-14 00:00:00'
CANOHEALTH20260613	TIMESTAMP' 2026-06-14 00:00:00'
CAREMEDPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
CARERXOFFSHORE20260613	TIMESTAMP' 2026-06-14 00:00:00'
CENTRALVALLEYMEDICAL20260613	TIMESTAMP' 2026-06-14 00:00:00'
CIRCLE_RXINC20260613	TIMESTAMP' 2026-06-14 00:00:00'
COLUMBIAVALLEY20260613	TIMESTAMP' 2026-06-14 00:00:00'
COSTCO20260613	TIMESTAMP' 2026-06-14 00:00:00'
COSTCOWESTFARGOPHARM20260613	TIMESTAMP' 2026-06-14 00:00:00'
COVANCEPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
CROSSCHAIN120260613	TIMESTAMP' 2026-06-14 00:00:00'
CROSSCHAIN220260613	TIMESTAMP' 2026-06-14 00:00:00'
CROSSCHAIN320260613	TIMESTAMP' 2026-06-14 00:00:00'
CROSSCHAIN420260613	TIMESTAMP' 2026-06-14 00:00:00'
CROSSCHAINPDXSH0520260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN700220260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN700720260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN701020260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN800020260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN800120260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN800220260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN800320260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN800420260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN800520260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN800620260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN800720260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN800820260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN800920260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN801020260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN801120260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN801220260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN801320260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN801420260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN801520260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN801620260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN801720260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN801820260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN802420260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN802520260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN802620260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN802720260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN802920260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN803220260613	TIMESTAMP' 2026-06-14 00:00:00'
SYS_SU20260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN810220260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN810320260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN810420260613	TIMESTAMP' 2026-06-14 00:00:00'
CSQATESTCHAIN810520260613	TIMESTAMP' 2026-06-14 00:00:00'
CUMBERLAND2PHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
CUMBERLANDPHARMACY20260613	TIMESTAMP' 2026-06-14 00:00:00'
REDCROSSPHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
REDHOOKDRUGSTORE20260614	TIMESTAMP' 2026-06-15 00:00:00'
ROGERSVILLEPHARMACYLLC20260614	TIMESTAMP' 2026-06-15 00:00:00'
RXCOM20260614	TIMESTAMP' 2026-06-15 00:00:00'
SAFEWAY20260614	TIMESTAMP' 2026-06-15 00:00:00'
SAFEWAYHAGGEN20260614	TIMESTAMP' 2026-06-15 00:00:00'
SAMSCLUB20260614	TIMESTAMP' 2026-06-15 00:00:00'
SARALANDPHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
SAUGERTIESPHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
SAVEONDRUGS20260614	TIMESTAMP' 2026-06-15 00:00:00'
SAVMRT20260614	TIMESTAMP' 2026-06-15 00:00:00'
SELAUTOCHAIN555520260614	TIMESTAMP' 2026-06-15 00:00:00'
SETONMEDICALMANAGEMENT20260614	TIMESTAMP' 2026-06-15 00:00:00'
SHOPKO20260614	TIMESTAMP' 2026-06-15 00:00:00'
SMITHSTREETPHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
SPRVAL20260614	TIMESTAMP' 2026-06-15 00:00:00'
STLUKE20260614	TIMESTAMP' 2026-06-15 00:00:00'
SULLIVANSPHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
SUPERVALUINC20260614	TIMESTAMP' 2026-06-15 00:00:00'
TCUHEALTHCENTER20260614	TIMESTAMP' 2026-06-15 00:00:00'
THEPRESCRIPTIONSHOP20260614	TIMESTAMP' 2026-06-15 00:00:00'
TRANSI20260614	TIMESTAMP' 2026-06-15 00:00:00'
TRIUNITYPHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
UNIONPACIFICRR20260614	TIMESTAMP' 2026-06-15 00:00:00'
UNITEDS20260614	TIMESTAMP' 2026-06-15 00:00:00'
VELOCE20260614	TIMESTAMP' 2026-06-15 00:00:00'
WALGREENSCO20260614	TIMESTAMP' 2026-06-15 00:00:00'
WEBSCR20260614	TIMESTAMP' 2026-06-15 00:00:00'
WEIS20260614	TIMESTAMP' 2026-06-15 00:00:00'
WENTWORTHDOUGLASS20260614	TIMESTAMP' 2026-06-15 00:00:00'
WESTBURY_PHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
WESTERNPHARMACYGROUP20260614	TIMESTAMP' 2026-06-15 00:00:00'
WESTMAIN20260614	TIMESTAMP' 2026-06-15 00:00:00'
WINNDIXIE20260614	TIMESTAMP' 2026-06-15 00:00:00'
YORKPHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
DAHLS20260614	TIMESTAMP' 2026-06-15 00:00:00'
DANTESCHAIN803020260614	TIMESTAMP' 2026-06-15 00:00:00'
DARBYS20260614	TIMESTAMP' 2026-06-15 00:00:00'
DERMSERVLLC20260614	TIMESTAMP' 2026-06-15 00:00:00'
DOUGHERTYSPHARMACYINC20260614	TIMESTAMP' 2026-06-15 00:00:00'
DUMMY20260614	TIMESTAMP' 2026-06-15 00:00:00'
EAGLESCRIPTSAPOTHECARY20260614	TIMESTAMP' 2026-06-15 00:00:00'
ECOM20260614	TIMESTAMP' 2026-06-15 00:00:00'
EHRCC20260614	TIMESTAMP' 2026-06-15 00:00:00'
EISNERMEDICAL20260614	TIMESTAMP' 2026-06-15 00:00:00'
ENTERPRISEBICHAIN20260614	TIMESTAMP' 2026-06-15 00:00:00'
EPSDEV707720260614	TIMESTAMP' 2026-06-15 00:00:00'
EXPRESSRX20260614	TIMESTAMP' 2026-06-15 00:00:00'
FLEXCAREPHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
FREDS20260614	TIMESTAMP' 2026-06-15 00:00:00'
FRESENIUSMEDICALCARE20260614	TIMESTAMP' 2026-06-15 00:00:00'
FRUTH20260614	TIMESTAMP' 2026-06-15 00:00:00'
GEAGLE20260614	TIMESTAMP' 2026-06-15 00:00:00'
GELSONSMARKETS20260614	TIMESTAMP' 2026-06-15 00:00:00'
GENRXCORPORATION20260614	TIMESTAMP' 2026-06-15 00:00:00'
GIANTEAGLETRNRXTESTING20260614	TIMESTAMP' 2026-06-15 00:00:00'
GILLETTE20260614	TIMESTAMP' 2026-06-15 00:00:00'
GRUBBSPHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
GUNDER20260614	TIMESTAMP' 2026-06-15 00:00:00'
GUNDERSENDEGENBERGLUND20260614	TIMESTAMP' 2026-06-15 00:00:00'
HAGGEN20260614	TIMESTAMP' 2026-06-15 00:00:00'
HANNAF20260614	TIMESTAMP' 2026-06-15 00:00:00'
HEALTHSCRIPTS20260614	TIMESTAMP' 2026-06-15 00:00:00'
HOMETOWNSUPERMARKETS20260614	TIMESTAMP' 2026-06-15 00:00:00'
INDIANA_UNIVERSITY_HEA20260614	TIMESTAMP' 2026-06-15 00:00:00'
JACKSONPACEPHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
JERRYSCHAIN803320260614	TIMESTAMP' 2026-06-15 00:00:00'
KELLERAPOTHECARY20260614	TIMESTAMP' 2026-06-15 00:00:00'
KENMOREPHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
KINSLEYDRUG20260614	TIMESTAMP' 2026-06-15 00:00:00'
KMART20260614	TIMESTAMP' 2026-06-15 00:00:00'
LAURELHEIGHTSPHARMACY20260614	TIMESTAMP' 2026-06-15 00:00:00'
LILYSCHAIN803420260614	TIMESTAMP' 2026-06-15 00:00:00'
LINDENWOODDRUG20260614	TIMESTAMP' 2026-06-15 00:00:00'
